Timestamp for sample frequency every 1 min,Temperature (°C) (calibrated +0.0°C),Relative Humidity (%)
2024-06-30 14:31:00,36.9100,24.9600
2024-06-30 14:32:00,36.9800,24.2925
2024-06-30 14:33:00,37.1750,24.3300
2024-06-30 14:34:00,37.1200,24.5650
2024-06-30 14:35:00,37.0650,24.0375
2024-06-30 14:36:00,37.0950,24.0450
2024-06-30 14:37:00,37.0075,23.8650
2024-06-30 14:38:00,36.9875,24.0900
2024-06-30 14:39:00,36.9000,23.8275
2024-06-30 14:40:00,36.8975,24.1525
2024-06-30 14:41:00,36.7875,24.7500
2024-06-30 14:42:00,36.9125,24.6425
2024-06-30 14:43:00,36.9525,23.9150
2024-06-30 14:44:00,36.8250,24.2700
2024-06-30 14:45:00,36.8925,24.3300
2024-06-30 14:46:00,36.9625,24.2250
2024-06-30 14:47:00,37.0875,24.5825
2024-06-30 14:48:00,37.3250,23.8875
2024-06-30 14:49:00,37.3050,23.8675
2024-06-30 14:50:00,37.2775,23.7825
2024-06-30 14:51:00,37.1400,23.8825
2024-06-30 14:52:00,37.1025,24.1625
2024-06-30 14:53:00,37.1850,24.0400
2024-06-30 14:54:00,37.2425,23.9375
2024-06-30 14:55:00,37.2400,23.7625
2024-06-30 14:56:00,37.1475,23.9675
2024-06-30 14:57:00,37.1575,24.0850
2024-06-30 14:58:00,37.2975,23.9050
2024-06-30 14:59:00,37.2350,23.7525
2024-06-30 15:00:00,37.2125,23.6950
2024-06-30 15:01:00,37.1550,23.5175
2024-06-30 15:02:00,37.0075,23.8300
2024-06-30 15:03:00,37.0850,24.0675
2024-06-30 15:04:00,37.1175,23.8550
2024-06-30 15:05:00,37.0650,24.0275
2024-06-30 15:06:00,37.2625,23.9925
2024-06-30 15:07:00,37.4950,23.6875
2024-06-30 15:08:00,37.6150,22.8700
2024-06-30 15:09:00,37.5350,23.1400
2024-06-30 15:10:00,37.4925,23.1325
2024-06-30 15:11:00,37.4875,23.1425
2024-06-30 15:12:00,37.3950,23.1550
2024-06-30 15:13:00,37.3225,23.6050
2024-06-30 15:14:00,37.4200,23.0800
2024-06-30 15:15:00,37.3325,23.1275
2024-06-30 15:16:00,37.3600,23.2275
2024-06-30 15:17:00,37.2225,23.3700
2024-06-30 15:18:00,37.2700,23.5100
2024-06-30 15:19:00,37.4175,23.5050
2024-06-30 15:20:00,37.3175,23.1925
2024-06-30 15:21:00,37.1825,23.2450
2024-06-30 15:22:00,37.0200,23.6925
2024-06-30 15:23:00,37.0225,23.5050
2024-06-30 15:24:00,37.0550,23.4175
2024-06-30 15:25:00,37.1925,23.7175
2024-06-30 15:26:00,37.3050,23.3975
2024-06-30 15:27:00,37.3675,23.0250
2024-06-30 15:28:00,37.5125,23.1125
2024-06-30 15:29:00,37.5775,23.1100
2024-06-30 15:30:00,37.6150,23.4575
2024-06-30 15:31:00,37.6950,23.1950
2024-06-30 15:32:00,37.6150,22.9550
2024-06-30 15:33:00,37.3825,23.1325
2024-06-30 15:34:00,37.2750,23.3250
2024-06-30 15:35:00,37.1725,23.1075
2024-06-30 15:36:00,36.8750,23.4675
2024-06-30 15:37:00,36.7725,23.8900
2024-06-30 15:38:00,36.8650,23.5975
2024-06-30 15:39:00,36.7925,23.1475
2024-06-30 15:40:00,36.8150,23.3400
2024-06-30 15:41:00,36.7825,23.4825
2024-06-30 15:42:00,36.9225,23.6725
2024-06-30 15:43:00,36.9100,23.5225
2024-06-30 15:44:00,36.9425,23.5775
2024-06-30 15:45:00,36.9525,23.1325
2024-06-30 15:46:00,36.9475,23.4400
2024-06-30 15:47:00,36.8975,23.2000
2024-06-30 15:48:00,37.0175,23.5650
2024-06-30 15:49:00,37.1350,23.3400
2024-06-30 15:50:00,37.1550,23.4750
2024-06-30 15:51:00,37.1775,23.7100
2024-06-30 15:52:00,37.2775,23.2125
2024-06-30 15:53:00,37.3600,23.3500
2024-06-30 15:54:00,37.3775,23.7100
2024-06-30 15:55:00,37.3950,23.3875
2024-06-30 15:56:00,37.3725,23.0525
2024-06-30 15:57:00,37.3450,23.3200
2024-06-30 15:58:00,37.3550,23.0525
2024-06-30 15:59:00,37.1725,23.2525
2024-06-30 16:00:00,37.1000,23.1350
2024-06-30 16:01:00,37.1350,23.6400
2024-06-30 16:02:00,37.1475,23.5025
2024-06-30 16:03:00,37.1925,23.8250
2024-06-30 16:04:00,37.2950,23.9200
2024-06-30 16:05:00,37.4225,23.8975
2024-06-30 16:06:00,37.4875,24.0200
2024-06-30 16:07:00,37.6550,24.1825
2024-06-30 16:08:00,37.7475,23.0525
2024-06-30 16:09:00,37.6525,23.2900
2024-06-30 16:10:00,37.6200,23.3975
2024-06-30 16:11:00,37.6900,23.5775
2024-06-30 16:12:00,37.6775,22.8675
2024-06-30 16:13:00,37.4625,23.2625
2024-06-30 16:14:00,37.4575,23.4500
2024-06-30 16:15:00,37.2450,23.9450
2024-06-30 16:16:00,37.2550,24.2500
2024-06-30 16:17:00,37.1800,24.4075
2024-06-30 16:18:00,37.1050,24.7100
2024-06-30 16:19:00,37.1400,25.6775
2024-06-30 16:20:00,37.2375,24.7550
2024-06-30 16:21:00,37.2400,24.6825
2024-06-30 16:22:00,37.2650,25.0550
2024-06-30 16:23:00,37.3425,24.8775
2024-06-30 16:24:00,37.2675,24.7825
2024-06-30 16:25:00,37.1925,24.9675
2024-06-30 16:26:00,36.9750,24.9650
2024-06-30 16:27:00,36.7050,25.1975
2024-06-30 16:28:00,36.7275,25.6875
2024-06-30 16:29:00,36.8725,25.4200
2024-06-30 16:30:00,36.9375,25.3075
2024-06-30 16:31:00,36.9675,25.6200
2024-06-30 16:32:00,37.0325,25.4400
2024-06-30 16:33:00,37.1100,24.4925
2024-06-30 16:34:00,37.1900,23.9650
2024-06-30 16:35:00,37.1875,24.3200
2024-06-30 16:36:00,37.2750,23.5500
2024-06-30 16:37:00,37.2750,23.4450
2024-06-30 16:38:00,37.2750,23.0250
2024-06-30 16:39:00,37.1825,23.2200
2024-06-30 16:40:00,37.1000,24.2075
2024-06-30 16:41:00,37.0375,23.3450
2024-06-30 16:42:00,37.0250,23.3775
2024-06-30 16:43:00,37.0325,23.6300
2024-06-30 16:44:00,36.9750,23.2900
2024-06-30 16:45:00,36.8725,23.6875
2024-06-30 16:46:00,36.8875,23.2525
2024-06-30 16:47:00,36.9025,23.3200
2024-06-30 16:48:00,36.8575,23.4200
2024-06-30 16:49:00,36.7975,23.2200
2024-06-30 16:50:00,36.6100,23.3550
2024-06-30 16:51:00,36.6650,23.7025
2024-06-30 16:52:00,36.7550,23.8400
2024-06-30 16:53:00,36.9225,23.9600
2024-06-30 16:54:00,37.0025,23.1075
2024-06-30 16:55:00,36.9375,23.7125
2024-06-30 16:56:00,36.9650,23.4375
2024-06-30 16:57:00,36.8900,23.2500
2024-06-30 16:58:00,36.6875,23.3700
2024-06-30 16:59:00,36.6275,23.4975
2024-06-30 17:00:00,36.5700,23.8575
2024-06-30 17:01:00,36.6650,24.2150
2024-06-30 17:02:00,36.7250,23.4650
2024-06-30 17:03:00,36.5675,23.7525
2024-06-30 17:04:00,36.4175,23.6775
2024-06-30 17:05:00,36.3650,23.8175
2024-06-30 17:06:00,36.3925,23.9025
2024-06-30 17:07:00,36.4000,23.7750
2024-06-30 17:08:00,36.4025,23.6775
2024-06-30 17:09:00,36.3650,23.4225
2024-06-30 17:10:00,36.2900,23.6225
2024-06-30 17:11:00,36.2750,24.2750
2024-06-30 17:12:00,36.3650,23.9925
2024-06-30 17:13:00,36.3300,23.8075
2024-06-30 17:14:00,36.1425,24.1600
2024-06-30 17:15:00,36.1150,24.4775
2024-06-30 17:16:00,36.1975,24.4075
2024-06-30 17:17:00,36.1850,24.4450
2024-06-30 17:18:00,36.1800,24.0150
2024-06-30 17:19:00,36.0075,24.2050
2024-06-30 17:20:00,35.8875,24.1300
2024-06-30 17:21:00,35.9100,24.4475
2024-06-30 17:22:00,35.9250,24.3950
2024-06-30 17:23:00,35.8625,24.3550
2024-06-30 17:24:00,35.8150,24.6475
2024-06-30 17:25:00,35.9100,24.5475
2024-06-30 17:26:00,35.8100,24.4950
2024-06-30 17:27:00,35.6050,24.6900
2024-06-30 17:28:00,35.4475,24.8850
2024-06-30 17:29:00,35.3875,25.1250
2024-06-30 17:30:00,35.3600,24.8700
2024-06-30 17:31:00,35.1150,24.8725
2024-06-30 17:32:00,34.9225,25.5250
2024-06-30 17:33:00,34.9425,25.7800
2024-06-30 17:34:00,34.9300,25.7000
2024-06-30 17:35:00,34.9550,25.3200
2024-06-30 17:36:00,34.9100,25.3700
2024-06-30 17:37:00,34.7875,25.5150
2024-06-30 17:38:00,34.6375,25.5850
2024-06-30 17:39:00,34.4800,25.7225
2024-06-30 17:40:00,34.4075,25.8375
2024-06-30 17:41:00,34.3150,26.0775
2024-06-30 17:42:00,34.2850,26.5000
2024-06-30 17:43:00,34.1750,26.8225
2024-06-30 17:44:00,34.0750,26.8075
2024-06-30 17:45:00,34.1650,26.9250
2024-06-30 17:46:00,34.1000,26.4475
2024-06-30 17:47:00,33.8150,26.7275
2024-06-30 17:48:00,33.6200,26.9875
2024-06-30 17:49:00,33.5550,26.9800
2024-06-30 17:50:00,33.4925,27.2525
2024-06-30 17:51:00,33.5125,27.3775
2024-06-30 17:52:00,33.6575,27.1700
2024-06-30 17:53:00,33.7175,27.2775
2024-06-30 17:54:00,33.6275,27.4200
2024-06-30 17:55:00,33.5550,27.4300
2024-06-30 17:56:00,33.4575,27.6375
2024-06-30 17:57:00,33.3500,27.6425
2024-06-30 17:58:00,33.2750,27.7375
2024-06-30 17:59:00,33.2725,27.6150
2024-06-30 18:00:00,33.2375,27.6925
2024-06-30 18:01:00,33.2675,27.4775
2024-06-30 18:02:00,33.2475,27.7175
2024-06-30 18:03:00,33.1975,27.8300
2024-06-30 18:04:00,33.3375,27.4925
2024-06-30 18:05:00,33.3750,27.4775
2024-06-30 18:06:00,33.3475,27.3875
2024-06-30 18:07:00,33.2650,27.5950
2024-06-30 18:08:00,33.2625,27.5800
2024-06-30 18:09:00,33.2250,27.7725
2024-06-30 18:10:00,33.2625,27.7650
2024-06-30 18:11:00,33.3625,27.2275
2024-06-30 18:12:00,33.3900,27.3575
2024-06-30 18:13:00,33.3975,27.4750
2024-06-30 18:14:00,33.3225,27.2575
2024-06-30 18:15:00,33.2250,27.4600
2024-06-30 18:16:00,33.1525,27.4600
2024-06-30 18:17:00,33.0775,27.2750
2024-06-30 18:18:00,33.0025,27.4200
2024-06-30 18:19:00,32.9525,27.4750
2024-06-30 18:20:00,32.9650,27.5275
2024-06-30 18:21:00,32.9475,27.2300
2024-06-30 18:22:00,32.8750,27.5525
2024-06-30 18:23:00,32.8350,27.7400
2024-06-30 18:24:00,32.9350,27.9025
2024-06-30 18:25:00,33.0050,27.1875
2024-06-30 18:26:00,32.9425,27.4525
2024-06-30 18:27:00,32.8700,27.4675
2024-06-30 18:28:00,32.8025,27.5125
2024-06-30 18:29:00,32.7600,27.5775
2024-06-30 18:30:00,32.7875,27.6475
2024-06-30 18:31:00,32.7825,27.3750
2024-06-30 18:32:00,32.6900,27.5025
2024-06-30 18:33:00,32.6725,27.5650
2024-06-30 18:34:00,32.7300,27.6300
2024-06-30 18:35:00,32.8300,27.5700
2024-06-30 18:36:00,32.7900,27.3625
2024-06-30 18:37:00,32.8000,27.4050
2024-06-30 18:38:00,32.7675,27.3025
2024-06-30 18:39:00,32.7125,27.4125
2024-06-30 18:40:00,32.6925,27.4275
2024-06-30 18:41:00,32.7000,27.4125
2024-06-30 18:42:00,32.7425,27.4850
2024-06-30 18:43:00,32.7550,27.6000
2024-06-30 18:44:00,32.7650,27.1900
2024-06-30 18:45:00,32.6525,27.5250
2024-06-30 18:46:00,32.5725,27.5000
2024-06-30 18:47:00,32.5275,27.3750
2024-06-30 18:48:00,32.5025,27.0350
2024-06-30 18:49:00,32.4225,27.2850
2024-06-30 18:50:00,32.3475,27.4300
2024-06-30 18:51:00,32.2625,27.5075
2024-06-30 18:52:00,32.2150,27.5525
2024-06-30 18:53:00,32.2500,27.6050
2024-06-30 18:54:00,32.2825,27.7550
2024-06-30 18:55:00,32.3750,27.4200
2024-06-30 18:56:00,32.3625,27.2850
2024-06-30 18:57:00,32.3625,27.4175
2024-06-30 18:58:00,32.3725,27.5175
2024-06-30 18:59:00,32.2950,27.5375
2024-06-30 19:00:00,32.3200,27.6925
2024-06-30 19:01:00,32.3650,27.6150
2024-06-30 19:02:00,32.4000,27.6125
2024-06-30 19:03:00,32.3600,27.4000
2024-06-30 19:04:00,32.2575,27.6600
2024-06-30 19:05:00,32.2100,27.3275
2024-06-30 19:06:00,32.1300,27.6375
2024-06-30 19:07:00,32.1375,27.4875
2024-06-30 19:08:00,32.0225,27.5725
2024-06-30 19:09:00,31.9975,27.8600
2024-06-30 19:10:00,32.0550,27.5400
2024-06-30 19:11:00,32.0600,27.1150
2024-06-30 19:12:00,31.9600,27.4675
2024-06-30 19:13:00,31.9250,27.5500
2024-06-30 19:14:00,31.8650,27.6375
2024-06-30 19:15:00,31.8675,27.7275
2024-06-30 19:16:00,31.8450,27.5000
2024-06-30 19:17:00,31.7475,27.7425
2024-06-30 19:18:00,31.6850,27.7575
2024-06-30 19:19:00,31.6225,27.9975
2024-06-30 19:20:00,31.6475,27.8525
2024-06-30 19:21:00,31.6550,28.0875
2024-06-30 19:22:00,31.6775,27.7975
2024-06-30 19:23:00,31.6875,27.9425
2024-06-30 19:24:00,31.6275,27.9025
2024-06-30 19:25:00,31.5800,28.2300
2024-06-30 19:26:00,31.6175,28.0475
2024-06-30 19:27:00,31.6300,28.0200
2024-06-30 19:28:00,31.5275,28.1225
2024-06-30 19:29:00,31.5000,28.2000
2024-06-30 19:30:00,31.5200,28.3225
2024-06-30 19:31:00,31.4450,28.3400
2024-06-30 19:32:00,31.3975,28.6525
2024-06-30 19:33:00,31.3800,28.4975
2024-06-30 19:34:00,31.3850,28.3925
2024-06-30 19:35:00,31.3975,28.5475
2024-06-30 19:36:00,31.3575,28.5100
2024-06-30 19:37:00,31.3525,28.2925
2024-06-30 19:38:00,31.3800,28.2625
2024-06-30 19:39:00,31.3600,28.2450
2024-06-30 19:40:00,31.3425,28.4150
2024-06-30 19:41:00,31.3600,28.6475
2024-06-30 19:42:00,31.3325,28.2100
2024-06-30 19:43:00,31.2850,28.4600
2024-06-30 19:44:00,31.3025,28.4250
2024-06-30 19:45:00,31.2850,28.3575
2024-06-30 19:46:00,31.2700,28.2725
2024-06-30 19:47:00,31.2350,28.4175
2024-06-30 19:48:00,31.2225,28.4900
2024-06-30 19:49:00,31.1950,28.6400
2024-06-30 19:50:00,31.1200,28.6925
2024-06-30 19:51:00,31.0675,28.4675
2024-06-30 19:52:00,31.0400,28.3550
2024-06-30 19:53:00,31.0375,28.2725
2024-06-30 19:54:00,30.9425,28.4975
2024-06-30 19:55:00,30.9400,28.4750
2024-06-30 19:56:00,30.9100,28.3700
2024-06-30 19:57:00,30.8450,28.5550
2024-06-30 19:58:00,30.8550,28.5200
2024-06-30 19:59:00,30.8525,28.3600
2024-06-30 20:00:00,30.7975,28.6175
2024-06-30 20:01:00,30.7850,28.6175
2024-06-30 20:02:00,30.7175,28.4850
2024-06-30 20:03:00,30.6825,28.6250
2024-06-30 20:04:00,30.6500,28.7950
2024-06-30 20:05:00,30.6125,28.6350
2024-06-30 20:06:00,30.5875,28.7325
2024-06-30 20:07:00,30.5900,28.6375
2024-06-30 20:08:00,30.5325,28.8050
2024-06-30 20:09:00,30.5225,28.7650
2024-06-30 20:10:00,30.5175,28.7825
2024-06-30 20:11:00,30.4950,29.0050
2024-06-30 20:12:00,30.4525,28.7900
2024-06-30 20:13:00,30.4225,28.9100
2024-06-30 20:14:00,30.3750,29.0175
2024-06-30 20:15:00,30.3300,29.1125
2024-06-30 20:16:00,30.3125,29.1275
2024-06-30 20:17:00,30.3175,29.2400
2024-06-30 20:18:00,30.2625,29.2225
2024-06-30 20:19:00,30.2225,29.1700
2024-06-30 20:20:00,30.1725,29.3350
2024-06-30 20:21:00,30.1800,29.4275
2024-06-30 20:22:00,30.1625,29.4425
2024-06-30 20:23:00,30.1100,29.4075
2024-06-30 20:24:00,30.0725,29.4075
2024-06-30 20:25:00,30.0425,29.7325
2024-06-30 20:26:00,30.0000,29.6500
2024-06-30 20:27:00,29.9850,29.6000
2024-06-30 20:28:00,29.9725,29.6075
2024-06-30 20:29:00,29.9675,29.8825
2024-06-30 20:30:00,29.9175,29.8125
2024-06-30 20:31:00,29.8650,29.7950
2024-06-30 20:32:00,29.8325,29.6525
2024-06-30 20:33:00,29.7825,29.7675
2024-06-30 20:34:00,29.7600,29.6950
2024-06-30 20:35:00,29.7425,29.8100
2024-06-30 20:36:00,29.7175,29.7075
2024-06-30 20:37:00,29.6975,29.6800
2024-06-30 20:38:00,29.6750,29.6775
2024-06-30 20:39:00,29.6025,29.7250
2024-06-30 20:40:00,29.5700,29.8500
2024-06-30 20:41:00,29.5500,29.7250
2024-06-30 20:42:00,29.5325,29.8350
2024-06-30 20:43:00,29.4800,29.7975
2024-06-30 20:44:00,29.4375,29.7850
2024-06-30 20:45:00,29.4125,30.0025
2024-06-30 20:46:00,29.4000,30.0525
2024-06-30 20:47:00,29.3450,30.2900
2024-06-30 20:48:00,29.3150,30.0750
2024-06-30 20:49:00,29.2775,30.0575
2024-06-30 20:50:00,29.2400,30.1400
2024-06-30 20:51:00,29.2025,30.2600
2024-06-30 20:52:00,29.2075,30.2400
2024-06-30 20:53:00,29.1850,30.3825
2024-06-30 20:54:00,29.1375,30.5050
2024-06-30 20:55:00,29.0650,30.3450
2024-06-30 20:56:00,29.0675,30.4500
2024-06-30 20:57:00,29.0450,30.4050
2024-06-30 20:58:00,29.0250,30.4650
2024-06-30 20:59:00,28.9800,30.4275
2024-06-30 21:00:00,28.9600,30.4850
2024-06-30 21:01:00,28.9475,30.5400
2024-06-30 21:02:00,28.9075,30.4700
2024-06-30 21:03:00,28.8875,30.6150
2024-06-30 21:04:00,28.8975,30.5300
2024-06-30 21:05:00,28.8675,30.5275
2024-06-30 21:06:00,28.8550,30.7175
2024-06-30 21:07:00,28.8425,30.7100
2024-06-30 21:08:00,28.8025,30.6150
2024-06-30 21:09:00,28.7975,30.7200
2024-06-30 21:10:00,28.7700,30.6475
2024-06-30 21:11:00,28.7550,30.6300
2024-06-30 21:12:00,28.7700,30.6075
2024-06-30 21:13:00,28.8050,30.5500
2024-06-30 21:14:00,28.8050,30.5025
2024-06-30 21:15:00,28.8300,30.4075
2024-06-30 21:16:00,28.8475,30.4800
2024-06-30 21:17:00,28.8425,30.4750
2024-06-30 21:18:00,28.8200,30.3925
2024-06-30 21:19:00,28.8250,30.4725
2024-06-30 21:20:00,28.7950,30.6075
2024-06-30 21:21:00,28.7600,30.7425
2024-06-30 21:22:00,28.7350,30.9300
2024-06-30 21:23:00,28.6425,31.0750
2024-06-30 21:24:00,28.5825,31.1150
2024-06-30 21:25:00,28.5775,31.1225
2024-06-30 21:26:00,28.5400,31.0825
2024-06-30 21:27:00,28.5275,31.1600
2024-06-30 21:28:00,28.5150,31.0700
2024-06-30 21:29:00,28.5025,31.0975
2024-06-30 21:30:00,28.4775,31.1800
2024-06-30 21:31:00,28.4775,31.1900
2024-06-30 21:32:00,28.4450,31.2275
2024-06-30 21:33:00,28.4700,31.2500
2024-06-30 21:34:00,28.4050,31.3075
2024-06-30 21:35:00,28.4025,31.3175
2024-06-30 21:36:00,28.3775,31.3600
2024-06-30 21:37:00,28.3775,31.4525
2024-06-30 21:38:00,28.3300,31.4975
2024-06-30 21:39:00,28.3050,31.5900
2024-06-30 21:40:00,28.3025,31.6325
2024-06-30 21:41:00,28.2675,31.5425
2024-06-30 21:42:00,28.2925,31.6675
2024-06-30 21:43:00,28.2375,31.7050
2024-06-30 21:44:00,28.2100,31.7500
2024-06-30 21:45:00,28.1825,31.9275
2024-06-30 21:46:00,28.2200,31.8925
2024-06-30 21:47:00,28.2125,31.9325
2024-06-30 21:48:00,28.1875,32.0600
2024-06-30 21:49:00,28.1625,32.0625
2024-06-30 21:50:00,28.1250,32.1750
2024-06-30 21:51:00,28.1250,32.2800
2024-06-30 21:52:00,28.1400,32.2550
2024-06-30 21:53:00,28.1375,32.3050
2024-06-30 21:54:00,28.1000,32.3700
2024-06-30 21:55:00,28.1075,32.5450
2024-06-30 21:56:00,28.0850,32.4975
2024-06-30 21:57:00,28.0350,32.6650
2024-06-30 21:58:00,28.0350,32.6375
2024-06-30 21:59:00,28.0175,32.7250
2024-06-30 22:00:00,27.9825,32.8500
2024-06-30 22:01:00,27.9800,32.8925
2024-06-30 22:02:00,28.0000,32.8475
2024-06-30 22:03:00,27.9700,32.8750
2024-06-30 22:04:00,27.9800,32.8675
2024-06-30 22:05:00,27.9700,32.8275
2024-06-30 22:06:00,27.9525,32.8450
2024-06-30 22:07:00,28.0100,32.8350
2024-06-30 22:08:00,28.0175,32.7275
2024-06-30 22:09:00,28.0325,32.7875
2024-06-30 22:10:00,28.0450,32.7000
2024-06-30 22:11:00,28.0600,32.8125
2024-06-30 22:12:00,28.0450,32.7800
2024-06-30 22:13:00,28.0525,32.8950
2024-06-30 22:14:00,28.0575,32.8725
2024-06-30 22:15:00,28.0175,32.8950
2024-06-30 22:16:00,28.0050,32.8750
2024-06-30 22:17:00,28.0100,32.9800
2024-06-30 22:18:00,28.0200,32.9050
2024-06-30 22:19:00,28.0325,32.9375
2024-06-30 22:20:00,28.0200,32.9575
2024-06-30 22:21:00,27.9750,33.0350
2024-06-30 22:22:00,27.9625,33.0750
2024-06-30 22:23:00,27.9650,33.1200
2024-06-30 22:24:00,27.9800,33.0350
2024-06-30 22:25:00,27.9750,33.0450
2024-06-30 22:26:00,27.9575,33.0950
2024-06-30 22:27:00,27.9300,33.1300
2024-06-30 22:28:00,27.9375,33.1500
2024-06-30 22:29:00,27.9225,33.1250
2024-06-30 22:30:00,27.9150,33.2000
2024-06-30 22:31:00,27.8850,33.2150
2024-06-30 22:32:00,27.8675,33.2450
2024-06-30 22:33:00,27.8700,33.2950
2024-06-30 22:34:00,27.8700,33.2800
2024-06-30 22:35:00,27.8300,33.3350
2024-06-30 22:36:00,27.8450,33.3175
2024-06-30 22:37:00,27.8225,33.4200
2024-06-30 22:38:00,27.7750,33.4400
2024-06-30 22:39:00,27.7300,33.5125
2024-06-30 22:40:00,27.6950,33.5550
2024-06-30 22:41:00,27.6750,33.7100
2024-06-30 22:42:00,27.6675,34.0050
2024-06-30 22:43:00,27.6375,33.6750
2024-06-30 22:44:00,27.5900,33.8250
2024-06-30 22:45:00,27.5525,34.0100
2024-06-30 22:46:00,27.5200,34.0500
2024-06-30 22:47:00,27.4700,34.1400
2024-06-30 22:48:00,27.4775,34.0575
2024-06-30 22:49:00,27.4150,34.2850
2024-06-30 22:50:00,27.3875,34.3600
2024-06-30 22:51:00,27.3500,34.4125
2024-06-30 22:52:00,27.3225,34.4725
2024-06-30 22:53:00,27.2725,34.5825
2024-06-30 22:54:00,27.2400,34.6700
2024-06-30 22:55:00,27.1850,34.8125
2024-06-30 22:56:00,27.1875,34.8625
2024-06-30 22:57:00,27.1450,34.9200
2024-06-30 22:58:00,27.1500,34.9600
2024-06-30 22:59:00,27.1200,35.1450
2024-06-30 23:00:00,27.0600,35.2325
2024-06-30 23:01:00,26.9925,35.3625
2024-06-30 23:02:00,26.9725,35.3825
2024-06-30 23:03:00,26.9325,35.4175
